ID,ALOG_SESSION_ID,ALOG_PERS_ID,ALOG_SNIEDZ_ID,ALOG_KLPAK_ID,ALOG_KLAUT_ID,ALOG_CATEGORY,ALOG_EVENTID,ALOG_LEVEL,ALOG_DATUMS,ALOG_INFO,ALOG_DATA1,ALOG_DATA2,ALOG_REQ_ID,ALOG_STACKTRACE,ALOG_APPCODE,ALOG_DISTRICT_ID,ALOG_INFO2,ALOG_START_TS,ALOG_END_TS,,
3281,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403512_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15771IN_KNOS=SalaspilsnovadapedagogukonferenceIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15771,IN_KNOS=>'Salaspilsnovadapedagogukonference',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,512000","2020.04.1407:34:03,527000",,
3282,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:01,APMACIBAS_PCK.APMACIBAS_IU,20200414073401936_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15916IN_KNOS=KomunikācijaskompetenceuntāspilnveidošanainformācijasapmaiņasprocesāIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15916,IN_KNOS=>'Komunikācijaskompetenceuntāspilnveidošanainformācijasapmaiņasprocesā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:01,936000","2020.04.1407:34:01,936000",,
3283,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:01,APMACIBAS_PCK.APMACIBAS_IU,20200414073401936_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15915IN_KNOS=Bērnutiesībuaizsardzībassistēmaspamatprincipi.VardarbībapretbērnuIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15915,IN_KNOS=>'Bērnutiesībuaizsardzībassistēmaspamatprincipi.Vardarbībapretbērnu',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:01,936000","2020.04.1407:34:01,936000",,
3284,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:01,APMACIBAS_PCK.APMACIBAS_IU,20200414073401952_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15914IN_KNOS=SākumskolasskolēnumācīšanāsprasmjuattīstībamatemātikāIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15914,IN_KNOS=>'Sākumskolasskolēnumācīšanāsprasmjuattīstībamatemātikā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:01,952000","2020.04.1407:34:01,952000",,
3285,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:01,APMACIBAS_PCK.APMACIBAS_IU,20200414073401952_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15913IN_KNOS=AlkoholaprevencijasmetožuapgūšanadarbamklasēIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15913,IN_KNOS=>'Alkoholaprevencijasmetožuapgūšanadarbamklasē',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:01,952000","2020.04.1407:34:01,952000",,
3286,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:02,APMACIBAS_PCK.APMACIBAS_IU,20200414073402451_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20339IN_KNOS=AlkoholaprevencijasmetožuapgūšanadarbamklasēIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20339,IN_KNOS=>'Alkoholaprevencijasmetožuapgūšanadarbamklasē',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,451000","2020.04.1407:34:02,451000",,
3287,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:02,APMACIBAS_PCK.APMACIBAS_IU,20200414073402451_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20340IN_KNOS=MūsdienīgamācībustundaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20340,IN_KNOS=>'Mūsdienīgamācībustunda',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,451000","2020.04.1407:34:02,451000",,
3288,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:02,APMACIBAS_PCK.APMACIBAS_IU,20200414073402467_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20341IN_KNOS=SkolotājaiespējasaudzināšanasprocesāizglītībasiestādēIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20341,IN_KNOS=>'Skolotājaiespējasaudzināšanasprocesāizglītībasiestādē',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,467000","2020.04.1407:34:02,467000",,
3289,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:02,APMACIBAS_PCK.APMACIBAS_IU,20200414073402467_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20342IN_KNOS=SkolēnuzinātniskipētnieciskodarbuizstrādeinženierzinātnēsIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20342,IN_KNOS=>'Skolēnuzinātniskipētnieciskodarbuizstrādeinženierzinātnēs',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,467000","2020.04.1407:34:02,467000",,
3290,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073402997_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15846IN_KNOS=PedagoguprofesionālounpedagoģiskokompetenčupilnveideveselībasjautājumosIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15846,IN_KNOS=>'Pedagoguprofesionālounpedagoģiskokompetenčupilnveideveselībasjautājumos',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,997000","2020.04.1407:34:02,997000",,
3291,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,"20200414073403013_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15845IN_KNOS=Mūsdienīgsmācībuprocess,pārbaudesdarbuveidošanaunskolēnusasniegumuvērtēšanasportastundāsIN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15845,IN_KNOS=>'Mūsdienīgsmācībuprocess,pārbaudesdarbuveidošanaunskolēnusasniegumuvērtēšanasportastundās',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,013000","2020.04.1407:34:03,013000",,
3292,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,"20200414073403013_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15844IN_KNOS=Darbsarbērniem,kuriemirmācīšanāsunuzvedībasgrūtībasIN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15844,IN_KNOS=>'Darbsarbērniem,kuriemirmācīšanāsunuzvedībasgrūtības',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,013000","2020.04.1407:34:03,013000",,
3293,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403028_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=18608IN_KNOS=SertifikātsIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>18608,IN_KNOS=>'Sertifikāts',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,028000","2020.04.1407:34:03,028000",,
3294,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403527_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15770IN_KNOS=SkolēnumotivēšanasundisciplinēšanasiespējasmācībuunaudzināšanasdarbāIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15770,IN_KNOS=>'Skolēnumotivēšanasundisciplinēšanasiespējasmācībuunaudzināšanasdarbā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,527000","2020.04.1407:34:03,527000",,
3295,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403527_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15769IN_KNOS=SkolēnusasniegumuvērtēšanaunpārbaudesdarbuveidošanaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15769,IN_KNOS=>'Skolēnusasniegumuvērtēšanaunpārbaudesdarbuveidošana',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,527000","2020.04.1407:34:03,543000",,
3296,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403543_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15768IN_KNOS=Klasesaudzinātājauzdevums-attīstītskolēnosatbildībuunpozitīvuattieksmipretseviuncitiem-īstenošanasiespējasIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15768,IN_KNOS=>'Klasesaudzinātājauzdevums-attīstītskolēnosatbildībuunpozitīvuattieksmipretseviuncitiem-īstenošanasiespējas',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,543000","2020.04.1407:34:03,543000",,
3297,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403543_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15767IN_KNOS=PirmāspalīdzībaspamatzināšanasIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15767,IN_KNOS=>'Pirmāspalīdzībaspamatzināšanas',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,543000","2020.04.1407:34:03,559000",,
3298,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:01,APMACIBAS_PCK.APMACIBAS_IU,20200414073401967_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15912IN_KNOS=MūsdienīgamācībustundaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15912,IN_KNOS=>'Mūsdienīgamācībustunda',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:01,967000","2020.04.1407:34:01,967000",,
3299,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:01,APMACIBAS_PCK.APMACIBAS_IU,20200414073401967_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15911IN_KNOS=SkolotājaiespējasaudzināšanasprocesāizglītībasiestādēIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15911,IN_KNOS=>'Skolotājaiespējasaudzināšanasprocesāizglītībasiestādē',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:01,967000","2020.04.1407:34:01,967000",,
3300,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:01,APMACIBAS_PCK.APMACIBAS_IU,"20200414073401967_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15910IN_KNOS=52aizraujošieksperimentiskolasgaitenimunklasestelpaijeb""Miniphanomenta""IN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15910,IN_KNOS=>'52aizraujošieksperimentiskolasgaitenimunklasestelpaijeb""Miniphanomenta""',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:01,967000","2020.04.1407:34:01,983000",,
3301,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:01,APMACIBAS_PCK.APMACIBAS_IU,"20200414073401983_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15909IN_KNOS=Konference""Digitālouninternetaresursuvietaunlomamācībustundā""IN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15909,IN_KNOS=>'Konference""Digitālouninternetaresursuvietaunlomamācībustundā""',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:01,983000","2020.04.1407:34:01,983000",,
3302,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:02,APMACIBAS_PCK.APMACIBAS_IU,20200414073402482_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20343IN_KNOS=Mācībuprocesaorganizēšanauneksperimentāloprasmjupilnveidošanaķīmijā8.-9.klaseiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20343,IN_KNOS=>'Mācībuprocesaorganizēšanauneksperimentāloprasmjupilnveidošanaķīmijā8.-9.klasei',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,482000","2020.04.1407:34:02,482000",,
3303,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:02,APMACIBAS_PCK.APMACIBAS_IU,"20200414073402482_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20344IN_KNOS=Konference""Digitālouninternetaresursuvietaunlomamācībustundā""IN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20344,IN_KNOS=>'Konference""Digitālouninternetaresursuvietaunlomamācībustundā""',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,482000","2020.04.1407:34:02,482000",,
3304,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:02,APMACIBAS_PCK.APMACIBAS_IU,20200414073402498_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20345IN_KNOS=Ķīmijasizglītībaskvalitātespaaugstināšana-ceļiunlīdzekļiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20345,IN_KNOS=>'Ķīmijasizglītībaskvalitātespaaugstināšana-ceļiunlīdzekļi',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,498000","2020.04.1407:34:02,498000",,
3305,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:02,APMACIBAS_PCK.APMACIBAS_IU,"20200414073402498_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20346IN_KNOS=Metodesmācībuprocesā,kāmotivētbērnusmācīties,stratēģijaIN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20346,IN_KNOS=>'Metodesmācībuprocesā,kāmotivētbērnusmācīties,stratēģija',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:02,498000","2020.04.1407:34:02,498000",,
3306,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403028_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15843IN_KNOS=MicrosoftPowerPointIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15843,IN_KNOS=>'MicrosoftPowerPoint',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,028000","2020.04.1407:34:03,028000",,
3307,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403044_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15842IN_KNOS=ExcelIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15842,IN_KNOS=>'Excel',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,044000","2020.04.1407:34:03,044000",,
3308,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403044_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15841IN_KNOS=InternetapamatiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15841,IN_KNOS=>'Internetapamati',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,044000","2020.04.1407:34:03,044000",,
3309,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403059_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15840IN_KNOS=Pirmiesoļipiedatora.WordIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15840,IN_KNOS=>'Pirmiesoļipiedatora.Word',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,059000","2020.04.1407:34:03,059000",,
3310,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403559_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15766IN_KNOS=Bērnutiesībuaizsardzībassistēmaspamatprincipi.Vardarbībapretbērnu.IN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15766,IN_KNOS=>'Bērnutiesībuaizsardzībassistēmaspamatprincipi.Vardarbībapretbērnu.',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,559000","2020.04.1407:34:03,559000",,
3311,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:03,APMACIBAS_PCK.APMACIBAS_IU,20200414073403559_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15765IN_KNOS=MūsdienīgamācībustundaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15765,IN_KNOS=>'Mūsdienīgamācībustunda',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:03,559000","2020.04.1407:34:03,574000",,
